ID,LogP,MolLogP,qed,PEOE_VSA6,TPSA,FP_754,EState_VSA5,MolWt,SlogP_VSA7,fr_Al_COO,BertzCT,BalabanJ,FpDensityMorgan1,Ipc,Kappa3,SMR_VSA1,PEOE_VSA1,PEOE_VSA7,NumHeteroatoms,AvgIpc,EState_VSA4,VSA_EState2,FP_514,FP_626,SlogP_VSA3,FP_735,SlogP_VSA2,SMR_VSA7,PEOE_VSA2,PEOE_VSA12,SMR_VSA5,FP_820,VSA_EState3,EState_VSA8,SMR_VSA10,FP_484,SlogP_VSA5,SlogP_VSA8,EState_VSA1,VSA_EState8,EState_VSA10,FP_592,VSA_EState7,FP_160,MinEStateIndex,EState_VSA3,NHOHCount,FP_414,FP_347,FP_1017,SlogP_VSA1,FP_28,FP_151,FractionCSP3,VSA_EState5,FP_541,FP_161,fr_unbrch_alkane,EState_VSA7,FP_168,SMR_VSA3,SMR_VSA4,FP_786,FP_21,FP_563
371,2.752,-0.0147546314496909,0.7456205639279694,-0.2331260467136014,0.4937661147054805,0.0,-0.0426068847724258,0.7068379934557859,0.0,0.0,0.5659605206366348,-1.1281646087368515,0.2285186681285707,1.2209008538322783,-0.4566489416709514,0.8693080774461655,1.090281100004273,1.2222593660221053,0.0,1.4196481986650666,0.5172699930055251,0.4867474634828347,0.0,0.0,0.3886336098001126,0.0,0.7010753380276136,-0.8217259220778669,0.2544207600506229,0.0,0.9935075620415754,0.0,0.5829291334166594,-0.0956215442371384,-0.0403543454164155,0.0,0.9143558405958792,0.0,0.4199505928385516,0.0325376129701899,1.3113137239283374,0.0,1.2519466428821964,0.0,0.0,0.4456746290570955,0.3690702464285425,0.0,0.0,0.0,-0.7671221050738479,0.0,0.0,1.3587301587301586,1.942987171069592,0.0,0.0,0.0,-0.0350374663496769,0.0,-0.7411078648673044,1.964133440045982,0.0,0.0,0.0
372,8.836,1.486480583584503,0.5557106519880811,0.8666360258364713,-0.548677758413732,0.0,0.1725077589993775,0.4207635819053817,0.0,0.0,0.6083535710286003,-0.4551625268940537,-1.3581656283636134,0.7717762453038907,-0.0804854780219964,0.0,-2.477685295832028,0.2970020633334012,-0.75,0.7732432392266224,-0.0424690753680142,0.5157208334046801,0.0,0.0,-0.7020097358068862,0.0,-0.4761670346165207,1.7555482494541934,0.2544207600506229,0.0,0.7704956281211881,0.0,-0.8459018953004354,0.4315420894633053,-0.0403543454164155,0.0,1.2376770909121022,0.0,0.0183411427164223,0.798177847260569,0.5889151943888842,0.0,-0.3608607122798452,0.0,0.0,0.4208603989131179,-0.6309297535714575,0.0,0.0,0.0,-0.7671221050738479,0.0,0.0,0.0888888888888888,0.0,0.0,0.0,0.0,0.3590641480393217,0.0,-0.7411078648673044,0.0,0.0,0.0,0.0
373,-1.82,-1.2693351194202975,-0.6010940149270437,-1.9547119248343097,0.1663824956165096,0.0,0.0230320501263344,-1.74710417457124,0.0,0.6931471805599453,-2.452448874480213,0.921649364494512,2.1605401350337594,-1.2916122733401951,-0.5778065870526123,0.0286723973814239,0.7064189737566432,-1.1425210806363726,-0.5,-1.808081642823003,-0.6933137764891898,-0.0996198141730812,0.0,0.0,0.0,0.0,-0.1176676609372095,-1.333777846507622,0.0,0.0,-0.0175578752682193,0.6931471805599453,0.1726054365981613,-0.8335664551971209,-0.511098279098643,0.0,-0.4160181593289921,0.0,0.265459714807688,-0.0686163378046443,-0.056105847149231,0.0,-0.3608607122798452,0.0,0.0,-0.7196037394951063,0.6309297535714575,0.0,0.0,0.0,0.0265981500378557,0.0,0.0,0.9777777777777776,0.0,0.0,0.0,0.0,-0.6409358519606783,0.0,-0.7411078648673044,1.0493784257484704,0.6931471805599453,0.0,0.0
374,4.003,0.2205429121953825,-0.6613904162681046,0.0009970625476441,-1.3353663215594247,0.0,-0.0426068847724258,-0.8323295360154793,0.0,0.0,-0.9694872720077128,0.0465199716007015,1.6531405578667393,-0.6021243111855903,-0.3874846820855989,-0.5953223404396122,-2.477685295832028,0.5924478047941443,-1.0,-0.5671191762009082,0.5068494296053292,-0.0524410549724792,0.0,0.0,0.0,0.0,-1.0102667320055985,-0.2875677109583607,0.0,0.0,0.4192488677111678,0.0,-0.8459018953004354,0.1198833334860618,-0.4755949951596821,0.0,0.4481434149203686,0.0,-0.7382844369857693,0.6000439437812136,-0.056105847149231,0.0,1.1785463216875918,0.6931471805599453,13.481771215613898,-0.0251956488802414,-0.6309297535714575,0.0,0.0,0.6931471805599453,-0.7671221050738479,0.0,0.0,0.5333333333333333,1.5219284262113144,0.0,0.0,0.0,-0.0350374663496769,0.0,-0.7411078648673044,1.064231225584226,0.0,0.0,0.0
375,5.029,0.6972534059416517,0.8871045558875733,0.1816379141746284,-0.4895893331251178,0.0,0.2004952529460121,0.6970715424142652,0.0,0.0,0.5412485706702554,-1.3135196354893488,-0.5228230134456698,1.154377279638263,0.7134561428142986,0.3591188365753617,1.0734828550107518,0.8781492443849179,0.0,0.5956757102656015,0.7061166125906292,-0.5021523913134099,0.0,0.0,-0.7020097358068862,0.0,0.8933859649700715,1.2997122722027452,0.0076048675997572,0.0,0.2161615903852942,0.0,0.2827811383499199,0.1737097650416593,-0.5440712504405576,0.6931471805599453,0.4035099509642112,0.0,0.028723654573497,0.4973395356287174,0.5795660511440516,0.0,0.2222271641637655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2168780867862818,0.0,0.0,0.3428571428571427,1.6009753320644238,0.0,0.0,0.0,0.2740415965554827,0.0,0.0,0.0,0.0,0.0,0.0
376,-1.337,-0.4452598319719262,-0.5127588569240631,0.5263335179994382,0.928606090027342,0.0,-0.7039905922682501,0.6218366098956835,0.0,0.6931471805599453,-0.0166712624971934,2.969979935077034,-0.9789947486871724,0.5508789623503662,1.5456332360678855,0.6518164216877105,1.5320428884966568,0.3711261561573445,0.5,0.0948997814375267,-0.6933137764891898,0.7372810985301533,0.0,0.0,0.3901344384468281,0.0,0.7065783442658871,-1.333777846507622,0.2544207600506229,1.3280706184036437,1.071531254650553,0.6931471805599453,0.4305942700729988,0.0412932486771841,0.2806151220557315,0.0,0.9469257804277242,0.0,0.673346285969101,0.9569479213105292,1.2951465562057218,0.0,0.1216591774856621,0.0,0.0,0.2238175045024044,1.0,0.0,0.0,0.0,0.4209220422299283,0.0,0.0,1.3960784313725487,0.0,0.0,0.0,0.0,0.3984773560297184,0.0,0.2834925605039493,1.7597624852583151,0.6931471805599453,0.0,0.0
377,2.172,0.3888136596824858,-2.0261340598065942,-0.1928293483430721,0.9274470153510948,0.0,-0.7039905922682501,1.6159649936705505,0.0,0.0,0.5843465601839954,-0.9262491582802204,-1.8926160111456445,2.7660503454695244,3.307007105983543,1.593244069276629,2.6539097496746797,0.3742710703425772,1.75,1.1759469423541589,0.4346907755123469,0.043537923184006,0.0,0.0,0.8478606565642128,0.0,1.8828103998390875,-0.0226101626096354,-0.7414007471613159,0.0,0.2425741370723882,0.0,-0.1634382873856866,0.0874220515101329,-0.0346430571352446,0.0,0.5429462262559449,0.0,-0.7382844369857693,0.980528062917224,-0.056105847149231,0.0,0.5686392432201801,0.0,0.0,0.9958926144954032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.244444444444445,0.0,0.0,0.0,0.6931471805599453,0.1564497753691255,0.0,-0.7411078648673044,0.0,0.0,0.0,0.0
378,4.805,0.3960939054635819,-0.9653369587129832,0.3126708232673469,-0.0492739346787404,0.0,-0.0167114457171719,0.2791591098989757,1.795524591208979,0.0,0.0875691733032845,0.7559601096250609,-0.3363998894460456,0.235187977357935,0.6107201993635628,0.6310051948303812,0.5484308996842263,0.403813107861403,0.0,0.0355821361633482,-0.6933137764891898,0.4627000791647258,0.0,0.0,0.4962459333416938,0.0,0.242005561129569,0.4431388204932486,-0.7414007471613159,0.0,0.0225966727752204,0.0,-0.6761914077914789,-0.8335664551971209,0.6707105596745847,0.0,0.247224172396887,1.9567116178471875,0.263272719562361,0.348671389307863,0.5889151943888842,0.0,0.3210579665936639,0.0,0.0,0.1599540497464081,-0.6309297535714575,0.0,0.0,0.0,-0.7671221050738479,0.0,0.0,-0.0380952380952381,0.0,0.0,0.0,0.0,-0.6409358519606783,0.0,-0.7411078648673044,0.0,0.0,0.0,0.0
379,3.233,-0.4520547280342847,-0.5975165874063236,-1.9547119248343097,-3.050111085846511,0.0,0.5907905562914174,-1.3597031732123737,0.0,0.0,-2.461534313381533,-0.5698234017939312,-0.9789947486871724,-0.8082121489000561,-1.4381978145269798,-2.3301352854049933,-0.190983114696415,0.7777793474218079,-1.0,-0.7896360881990057,-0.0242751524450278,-0.8244367124112645,0.0,0.0,-0.7020097358068862,0.0,0.2185643840987124,-1.333777846507622,-0.7414007471613159,0.0,0.2264969926342152,0.0,-0.8459018953004354,-0.2007681553508177,-2.061443426655168,0.0,0.2421071195789587,0.0,-0.7382844369857693,0.4124433283197725,-1.9357444506813328,0.0,0.9781650412857784,0.0,21.15553811218704,-0.7196037394951063,-0.6309297535714575,0.0,0.0,0.0,-0.7671221050738479,0.0,0.0,1.8666666666666665,2.388203620266537,0.0,0.0,0.0,-0.6409358519606783,0.0,0.0,1.064231225584226,0.0,0.0,0.0
380,7.268,2.022015463242038,-0.4792250537139642,0.5979102197902532,-1.6254513666769972,0.0,-0.7039905922682501,0.4182910661275864,3.048824278901485,0.0,0.6457486380630509,0.0529619495210211,-1.2867922863068717,0.1605729942072568,-0.5952708421831708,-0.6618206964456114,-0.3009639030445112,-0.1740208262104954,0.0,0.4977665617354084,0.1596301070947635,-1.6793198761408703,0.0,0.0,-0.7020097358068862,0.0,-2.956319261488539,0.6159459868940962,-0.7414007471613159,0.0,-1.7465153364995465,0.0,-0.1427119336421289,-0.8335664551971209,1.3235396961647437,0.0,-1.866884820423462,3.132816229505499,-0.7382844369857693,-0.6266015455702068,-1.9357444506813328,0.0,-0.3608607122798452,0.0,9.44408994667045,0.5275728205207867,-0.6309297535714575,0.0,0.0,0.0,-0.7671221050738479,0.0,0.0,-0.7999999999999999,0.0,0.0,0.0,0.0,-0.03546017812375,0.0,-0.7411078648673044,0.0,0.0,0.0,0.0
381,3.366,-0.259516494610191,0.8280092274802838,-0.6612040665089598,-0.4870304665512555,0.0,-0.7039905922682501,0.1541746333200967,0.0,0.0,0.0182720059349733,-0.5599887557477927,0.2511154104315555,0.3434212196160601,0.1615650986447793,-0.0053927584006956,1.0564626844171048,0.2083289132555284,0.0,0.7550293761938568,0.570543431294429,0.2959952066185138,0.0,0.0,-0.7020097358068862,0.0,1.1222454312978396,-0.2671586700374321,0.0076048675997572,0.0,-1.7465153364995465,0.0,-0.8459018953004354,-0.2007681553508177,-0.0307529431494135,0.0,-1.866884820423462,0.0,-0.7382844369857693,0.2759654898376648,-0.056105847149231,0.0,-0.3608607122798452,0.0,2.147463923220976,-0.7196037394951063,-0.6309297535714575,0.0,0.0,0.0,0.2168780867862818,0.0,0.0,0.5333333333333333,1.8340170844028407,0.0,0.0,0.0,0.5326729846115567,0.0,0.2524417176633942,0.0,0.0,0.0,0.0
382,4.134,0.1565252842935975,1.2646355362474362,-1.9547119248343097,-0.2435859099327873,0.0,-0.7039905922682501,0.2250151967796427,0.0,0.0,-0.3233634400309278,0.7330180642064142,0.1140285071267815,-0.21625170245304,0.1343032878309427,-0.0108151309772899,1.1109121983024175,0.8281046400259026,-0.25,-0.307107275001907,0.4709591128686063,-1.6793198761408703,0.0,0.0,0.0988431527112548,0.0,0.0391227213777969,-0.3593157392212989,-0.7414007471613159,0.0,0.2304956751183423,0.0,-0.8459018953004354,0.1750549322160158,0.1976455996712696,0.0,-0.0431997478739061,0.0,-0.7382844369857693,0.0602103298490598,-1.9357444506813328,0.0,0.0899241287066008,0.0,2.7409015879110736,-0.7196037394951063,0.3690702464285425,0.0,0.0,0.0,0.3921557905268866,0.0,0.0,0.4121212121212119,3.0917712230818326,0.0,0.0,0.0,0.2875697671339962,0.0,-0.7411078648673044,1.0493784257484704,0.6931471805599453,0.0,0.0
383,-4.877,0.7013400505734407,1.1202930524760155,0.0565918526171747,0.171520480293044,0.0,-0.0171909336877978,0.35023217314708,0.0,0.0,0.598428599473824,0.4857187796038148,-0.0720180045011255,0.3186304331008726,-0.1381293584000074,0.5619374872938635,-0.227087897481255,0.7126519764597066,0.0,0.3802429490893116,0.1698914831804627,-1.6793198761408703,0.0,0.6931471805599453,0.2603838892578042,0.0,0.0307408300002562,0.221938344818161,-0.0179861957933149,0.0,0.5380257100222288,0.0,-0.8459018953004354,-0.8335664551971209,-0.1381390268905543,0.0,0.5600529547542924,2.495426371592682,0.2039514695416767,0.5887915250895902,0.8854015777407619,0.6931471805599453,-0.3608607122798452,0.0,0.0,0.3156580367970774,0.0,0.0,0.0,0.0,-0.0400782334585198,0.0,0.0,0.0888888888888888,1.9357772935985351,0.6931471805599453,0.0,0.0,0.379397405816494,0.0,-0.7411078648673044,0.0,0.0,0.0,0.0
384,4.557,0.8644078490756515,0.5379001898546676,0.0568971164531266,0.0682673662458809,0.0,0.3528156147561765,0.7650149226497321,0.0,0.0,0.5298249083595885,-1.1187461869602848,-0.3200800200050013,1.1569917021954428,0.0635444902071225,0.0,0.6837384841037437,1.5110939197902566,-0.25,1.001177874447274,0.3474647658043595,0.4999598278564414,0.0,0.0,0.2409032513532974,0.0,0.1738472120994652,-0.7996196353881162,0.2544207600506229,1.3280706184036437,1.1723346582748406,0.0,0.0929856169394369,0.5773696077106412,-0.0247570829785357,0.0,1.151400789452582,0.0,-0.7382844369857693,0.94083131743472,0.5889151943888842,0.0,1.5807416919892228,0.0,0.0,0.3328591769273423,0.3690702464285425,0.0,0.0,0.0,0.2541595272898941,0.0,0.0,1.402898550724638,3.9185729921952928,0.0,0.0,0.0,-0.6409358519606783,0.0,0.2834925605039493,1.964133440045982,0.0,0.0,0.0
385,3.227,0.0280532137431623,0.355446296695724,-0.0185820411353905,-0.3340877296064902,0.0,-0.7039905922682501,-0.4702419910155164,1.795524591208979,0.0,-0.5257889012674969,0.2363840786803178,0.7651912978244564,-0.5093383086109471,-0.1761191060880035,-0.5953223404396122,0.6837384841037437,-0.1740208262104954,-0.25,-0.5761058410353367,-0.6933137764891898,-0.0246023628610427,0.0,0.0,-0.7020097358068862,0.0,-0.3648160320297804,-0.0463825058045499,-0.7414007471613159,0.0,-1.7465153364995465,0.0,0.0375771142212145,0.0412932486771841,0.4868644437292534,0.0,-1.866884820423462,0.0,-0.7382844369857693,-0.6266015455702068,-0.056105847149231,0.6931471805599453,-0.3608607122798452,0.0,0.0,0.1637741688088966,0.3690702464285425,0.0,0.0,0.0,0.2541595272898941,0.0,0.0,-0.4666666666666666,0.0,0.0,0.0,0.0,-0.6409358519606783,0.0,0.0285071074015934,0.0,0.0,0.0,0.0
386,3.972,0.1046899343321829,0.3426756824310175,0.1816379141746284,-1.7221520450776289,0.0,0.2189613656888465,-0.5818599846140977,0.0,0.0,-0.473447192858019,-0.4643597844409939,-0.4154884875064924,-0.1550860919448976,-1.2402358280729195,-2.3301352854049933,-0.1030239015193118,0.3856068960057894,-1.0,0.6717155571965031,0.3229769921356877,-1.6793198761408703,0.0,0.0,-0.7020097358068862,0.0,-0.3640697544174588,0.221938344818161,-0.7414007471613159,0.0,0.5203763528177743,0.0,-0.1467181641665959,0.4598120846526146,-2.061443426655168,0.0,0.6604653148668712,0.0,-0.7382844369857693,-0.6266015455702068,-1.9357444506813328,0.0,0.6849831220055012,0.0,15.351530062790928,-0.7196037394951063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,3.047570191161292,0.0,0.0,0.0,-0.6409358519606783,0.0,0.0285071074015934,0.0,0.0,0.0,0.0
387,3.537,0.4539475919373709,-0.7223988258508468,-0.2951112776349818,-0.7774671633643387,0.0,-0.0808219027997991,-0.3715657924605958,0.0,0.0,-0.4898812958526111,0.3303240782101356,0.2285186681285707,-0.38910967787142,0.2771081075822099,-2.3301352854049933,-2.477685295832028,0.1346336056052824,-0.25,-0.3777544765846972,-0.0359982176402168,-1.1500129708213769,0.0,0.0,-0.7020097358068862,0.0,0.2497552661444182,-0.2671586700374321,0.0153301267269447,0.0,-0.5830858455683263,0.0,0.2579090551856938,0.1848979577379421,0.2662714691587514,0.0,-1.866884820423462,0.0,-0.7382844369857693,-0.6266015455702068,-1.9357444506813328,0.0,0.5173803254290815,0.0,18.014090053077098,-0.7196037394951063,-0.6309297535714575,0.0,0.0,0.0,-0.7671221050738479,0.0,0.0,0.0888888888888888,0.0,0.0,0.0,0.0,0.4978289924014964,0.0,0.0076438015743351,1.3360526417399885,0.0,0.0,0.0
388,3.256,-0.0145022495959463,-0.1921807298093008,-0.0175594426443425,-2.008315241449316,0.0,-0.0431230858743501,-1.1947873637380837,0.0,0.0,-1.1304099639955585,0.4641946787027267,-0.3200800200050013,-0.8107761535135452,-0.7549106041615659,-0.6051995697072038,-0.227087897481255,-0.1262104324166675,-1.0,-0.8303650923956643,-0.0327995163123843,-1.6793198761408703,0.0,0.0,-0.7020097358068862,0.0,-0.9053235186716307,-0.0226101626096354,-0.7414007471613159,0.0,-0.3891949238548028,0.0,-0.8459018953004354,-0.0956215442371384,-2.061443426655168,0.0,-0.5480391937323063,0.0,-0.7382844369857693,0.0788367386092001,-1.9357444506813328,0.0,-0.3608607122798452,0.0,18.42799224504982,-0.7196037394951063,-0.6309297535714575,0.0,0.0,0.0,-0.0400782334585198,0.0,0.0,-0.1333333333333333,2.0802967790509186,0.0,0.0,0.0,0.3590641480393217,0.0,-0.7411078648673044,0.0,0.0,0.0,0.0
389,3.434,-0.1753374393919538,0.3228085576283557,-1.9547119248343097,0.673368913827185,0.0,-0.7039905922682501,0.5997782210711612,0.0,0.0,0.5871820190400515,-0.0867883406226872,-0.2115528882220559,0.3892606194706731,0.0581828508820944,-0.0108151309772899,1.4099443197937516,0.471366715482048,0.5,0.1309589694630883,0.2784927173390301,-0.4377743599722677,0.0,0.0,0.0988431527112548,0.0,0.2051711561320305,0.645796201711193,0.3007759510791052,0.0,-0.4321947837746588,0.0,0.4546466404624394,0.3401104002803573,0.1976455996712696,0.0,-0.1177202659744447,0.0,-0.7382844369857693,-0.6266015455702068,-1.9357444506813328,0.0,0.5540767584053383,0.0,2.7393690787238136,0.3360256049930294,0.8340437671464698,0.0,0.0,0.0,0.5113027552788236,0.0,0.0,-0.1846153846153847,2.735744311448984,0.0,0.0,0.0,0.1564497753691255,0.0,0.2588921351326956,0.0,0.0,0.0,0.0
390,3.478,0.437639841387712,0.3411692839339027,0.32399522088977,-0.4214645530400845,0.0,-0.7039905922682501,0.2452420696146607,0.0,0.0,0.8370286943433767,-0.7335878445623052,-0.4972671739363413,0.7147756636190027,-0.555771208758199,-2.3301352854049933,-0.190983114696415,0.3915038762936085,-0.25,0.9129586322242116,0.3070560944024695,0.3448154149930316,0.0,0.0,0.1119714766634878,0.6931471805599453,-0.6474585941610269,1.7772488057665785,0.2452582904439996,0.0,0.2384206252318052,0.0,-0.6027444984339407,0.3134004778358439,0.2282005844341001,0.0,0.2255687545387637,2.4767841625272817,-0.7382844369857693,0.1900430159826223,-0.056105847149231,0.0,-0.3608607122798452,0.6931471805599453,1.1779406459001298,0.2028080584918165,-0.6309297535714575,0.0,0.0,0.0,0.2478731576639147,0.0,0.0,-0.3294117647058823,1.9414148635237307,0.0,0.0,0.0,0.5270523373637483,0.0,0.2427124564997966,0.0,0.0,0.0,0.0
391,0.532,-0.2026820425457562,-0.5161878203230674,-0.0185820411353905,0.3101058166144943,0.0,-0.7039905922682501,0.1896520638245878,1.8169576152982223,0.0,0.052316523473029,-0.5324842149977776,0.7651912978244564,0.1977050399779855,0.2529591090280124,-0.5736188745157145,-0.190983114696415,-0.1825160014501646,0.5,-0.0375964155457089,0.3347115388028941,0.3716864366014967,0.0,0.0,0.10546123058187,0.0,0.6891987718079184,0.3875693053004126,0.4314092625253589,0.0,-0.0175578752682193,0.0,0.3146578903857962,0.0205618572050942,0.2657210970613783,0.0,-0.06983674878295,0.0,-0.7382844369857693,0.0263043974881819,0.6407082638151264,0.0,0.6498136191323307,0.0,0.0,0.4371969017694206,-0.6309297535714575,0.0,0.0,0.0,-0.7671221050738479,0.0,0.0,0.4121212121212119,1.385797936652473,0.0,0.0,0.0,0.1276474081626327,0.0,0.2556793825206214,0.9852052120322298,0.0,0.0,0.0
392,7.099,1.6680013783932,-0.0809750313339416,0.3011491857492457,0.2396481615481094,0.0,-0.7039905922682501,1.1409281499199986,2.4020019766877887,0.0,0.8991444603126226,-0.4362261748264874,-0.5339265850945503,1.1996146248889266,0.914353010984711,1.3526868361003082,0.617860222419094,0.1264604283838731,2.0,0.3893928764445998,0.4982368181990677,0.466938948442729,0.0,0.0,-0.7020097358068862,0.0,0.2161879383462679,1.1970034766580582,0.2747362765763009,0.0,-0.0381406879259044,0.0,-0.2895693991308564,-0.2107594193427122,0.9198871094612584,0.0,-0.163635895046591,0.0,0.853285810008154,-0.6266015455702068,1.9254204580484084,0.0,-0.3608607122798452,0.0,0.0,-0.7196037394951063,0.3690702464285425,0.0,0.0,0.0,0.396321731351955,0.0,0.0,-0.4666666666666666,0.0,0.0,0.0,0.0,-0.0701831018962595,0.0,0.0285071074015934,0.0,0.6931471805599453,0.0,0.0
393,7.039,1.2872833520192983,-1.1623062386802534,0.8873734354536773,0.567417382723649,0.0,0.1904339589754597,1.1766899415477217,0.0,0.0,0.9745446387752216,-1.2860914219213369,-0.9902475618904732,1.72863048838162,1.3792639719260305,0.6310051948303812,0.5484308996842263,0.0545851501062626,1.0,1.5517370523275853,0.5406729472230801,0.476073066211134,0.6931471805599453,0.0,0.6984224630753348,0.0,0.3371097205396232,2.066415616951243,0.2544207600506229,0.0,0.3222721656781926,0.0,0.2708421112085652,0.0353970795389229,1.0297148761225217,0.0,0.1469529796187168,0.0,-0.7382844369857693,-0.4088786014040126,1.0205014720635,0.0,-0.3608607122798452,0.0,0.0,0.2712955309935015,-0.6309297535714575,0.0,0.0,0.0,-0.7671221050738479,0.0,0.0,-0.3151515151515152,0.0,0.0,0.0,0.0,0.6353525364050258,0.0,-0.0390192077714105,0.0,0.0,0.0,0.0
394,11.271,1.8550551599955365,-0.424139901242991,0.9260282821374513,-1.144737966187742,0.6931471805599453,0.7921098784539222,0.1481236607128702,0.0,0.0,-0.4680516213215194,-0.7657388952900298,-1.5114304892012485,0.2961713158722615,1.6193076230920844,-0.5435394340129021,-0.1466372814306657,0.3691316199591795,-1.0,0.1261865107678708,0.0,-1.6793198761408703,0.0,0.0,0.0988431527112548,0.0,-1.1833346274319057,-0.0226101626096354,-0.7414007471613159,0.0,1.11504368574997,0.0,0.2381623684774657,-0.0956215442371384,-2.061443426655168,0.0,1.184199662408087,0.0,-0.7382844369857693,0.1221681513617209,0.0,0.0,1.827571521213813,0.6931471805599453,8.859903317475679,-0.0340432505344721,0.0,0.0,0.0,0.0,-0.7671221050738479,0.0,0.0,0.9777777777777776,1.0001756072476238,0.0,0.0,2.302585092994045,0.1564497753691255,0.0,-0.7411078648673044,0.0,0.0,0.6931471805599453,0.0
395,4.074,0.5364667511175181,0.5818725689260101,0.6893481493008798,-0.8700361472002521,0.0,-0.0431230858743501,-0.1435506357129503,0.0,0.0,-0.1293267930063444,-0.6684490812477235,-0.0321508948665741,-0.137296007944521,-0.1140963487420077,-2.3301352854049933,-2.477685295832028,-0.5604612002065008,-0.25,0.4917869484948197,0.2679241780796669,-1.6793198761408703,0.0,0.0,0.0611539238893609,0.0,-0.5892034185875822,0.4641610291529772,-0.7414007471613159,0.0,0.1494484051607179,0.0,0.2319222685990837,0.4386653349107008,0.4795824140765313,0.0,-0.1506072862283535,0.0,-0.7382844369857693,0.0623790281984883,-1.9357444506813328,0.0,-0.3608607122798452,0.0,19.164230639131645,-0.7196037394951063,-0.6309297535714575,0.0,0.0,0.0,-0.7671221050738479,0.0,0.0,-0.2666666666666666,2.163409162616929,0.0,0.0,0.0,0.1760328508061735,0.0,0.2675353600058371,0.0,0.0,0.0,0.0
396,3.901,-0.1999252561433139,0.8301746668646792,-1.9547119248343097,0.5107935935269353,0.0,-0.7039905922682501,0.1871353675280152,0.0,0.0,0.4876547224564364,-0.2758603408721378,0.0675168792198049,0.4814531351933631,0.3026674492979493,-0.5435394340129021,0.6221485379834208,0.7126519764597066,0.0,0.2968396971694864,0.4197079690840163,0.0061316952647518,0.0,0.0,-0.7020097358068862,0.0,0.3508945869536763,0.7691242629096726,0.2695800059017749,0.0,-0.0234032085203368,0.0,0.5266459973557206,0.268927152386738,-2.061443426655168,0.0,0.2118019713865524,2.495426371592682,-0.7382844369857693,-0.2661048808228949,0.026878990111268,0.0,1.2595737936456612,0.0,4.492235471975627,0.3298253193289971,0.3690702464285425,0.0,0.0,0.0,0.0111114684954903,0.0,0.0,-0.088888888888889,0.0,0.6931471805599453,0.0,0.6931471805599453,0.3606591416125197,0.0,0.2588921351326956,0.9852052120322298,0.0,0.0,0.0
397,4.095,0.1594859175779105,1.0982424455002802,0.211907667873209,0.5671553165627313,0.0,0.3338813262969876,0.4115112933355562,1.795524591208979,0.0,0.3115021961942604,0.7683496507716046,0.3979942354009557,0.1490109157972392,0.5395338232834184,0.2905851939246068,-0.1030239015193118,0.3864449092030082,0.5,-0.1359238546843169,-0.6933137764891898,0.0300650588904506,0.0,0.0,0.4012564217814743,0.0,-0.2817062669628534,-0.3130372999220975,0.0,1.4731098774536775,0.5380257100222288,0.0,0.1799197734726264,-0.176427232858389,0.759559352036149,0.0,0.4609917272852014,0.0,0.2006002857498996,0.3629695528845581,0.9037590221921477,0.0,0.3127345001788369,0.0,0.0,0.3349695553227378,0.6309297535714575,0.0,0.0,0.0,0.2477491351786289,0.0,0.0,0.3111111111111111,0.0,0.0,0.0,0.0,0.1944507688512836,0.0,-0.7411078648673044,1.369903201815159,0.0,0.0,0.0
398,-0.539,0.8246091721389853,1.0955322768945566,0.2457714932410886,0.171520480293044,0.0,-0.0171909336877978,0.4321841340266839,0.0,0.0,0.6244419690133439,0.505734570967861,0.0342942878576781,0.441851144002615,0.0406879807448107,0.5619374872938635,-0.227087897481255,0.6998276335148149,0.0,0.5366025894308267,0.3005066029007577,-1.6793198761408703,0.0,0.6931471805599453,0.4425264901565057,0.0,0.0307408300002562,0.221938344818161,-0.0179861957933149,0.0,0.6559701462782113,0.0,-0.8459018953004354,-0.8335664551971209,-0.1381390268905543,0.0,0.6977675289359927,2.495426371592682,0.2039514695416767,0.6032205095142799,0.8854015777407619,0.6931471805599453,0.0371831120812776,0.0,0.0,0.3324773617039582,0.0,0.0,0.0,0.0,-0.0400782334585198,0.0,0.0,0.2,1.9665081705705223,0.6931471805599453,0.0,0.0,0.501100732800379,0.0,-0.7411078648673044,0.0,0.0,0.0,0.0
399,4.709,-0.1836563335711546,-0.0926835295819706,0.0,0.1179588547556665,0.0,-0.0098990338140021,-0.2170122827588932,0.0,0.0,0.2494292549099732,-0.3545201328887153,-0.4557389347336837,0.0457719433844815,-0.1078816643790229,-0.5435394340129021,0.6221485379834208,0.1264604283838731,-0.25,-0.0513750353734317,-0.6933137764891898,-0.7632027856060977,0.0,0.0,-0.7020097358068862,0.0,-0.1626314746454067,1.2909633335541275,-0.7414007471613159,0.0,-1.7465153364995465,0.0,0.5106940791803108,0.1590514538857707,-0.4834763382674967,0.0,-0.5480391937323063,0.0,-0.7382844369857693,-0.6266015455702068,0.0,0.0,0.7867068129046536,0.0,4.997473005140899,0.1740841044832602,0.3690702464285425,0.0,0.0,0.0,0.0111114684954903,0.0,0.0,-0.7999999999999999,0.5641540791716575,0.0,0.0,0.0,0.3590641480393217,0.0,0.0059076117450598,1.3294766973866303,0.0,0.0,0.0
