ID,embed_pca_0,embed_pca_1,embed_pca_2,embed_pca_3,embed_pca_4,embed_pca_5,embed_pca_6,embed_pca_7,embed_pca_8,embed_pca_9,embed_pca_10,embed_pca_11,embed_pca_12,embed_pca_13,embed_pca_14,embed_pca_15,embed_pca_16,embed_pca_17,embed_pca_18,embed_pca_19,embed_pca_20,embed_pca_21,embed_pca_22,embed_pca_23,embed_pca_24,embed_pca_25,embed_pca_26,embed_pca_27,embed_pca_28,embed_pca_29,embed_pca_30,embed_pca_31,embed_pca_32,embed_pca_33,embed_pca_34,embed_pca_35,embed_pca_36,embed_pca_37,embed_pca_38,embed_pca_39,embed_pca_40,embed_pca_41,embed_pca_42,embed_pca_43,embed_pca_44,embed_pca_45,embed_pca_46,embed_pca_47,embed_pca_48,embed_pca_49,embed_pca_50,embed_pca_51,embed_pca_52,embed_pca_53,embed_pca_54,embed_pca_55,embed_pca_56,embed_pca_57,embed_pca_58,embed_pca_59,embed_pca_60,embed_pca_61,embed_pca_62,embed_pca_63,embed_pca_64,embed_pca_65,embed_pca_66,embed_pca_67,embed_pca_68,embed_pca_69,embed_pca_70,embed_pca_71,embed_pca_72,embed_pca_73,embed_pca_74,embed_pca_75,embed_pca_76,embed_pca_77,embed_pca_78,embed_pca_79,embed_pca_80,embed_pca_81,embed_pca_82,embed_pca_83,embed_pca_84,embed_pca_85,embed_pca_86,embed_pca_87,embed_pca_88,embed_pca_89,embed_pca_90,embed_pca_91,embed_pca_92,embed_pca_93,embed_pca_94,embed_pca_95,embed_pca_96,embed_pca_97,embed_pca_98,embed_pca_99,embed_pca_100,embed_pca_101,embed_pca_102,embed_pca_103,embed_pca_104,embed_pca_105,embed_pca_106,embed_pca_107,embed_pca_108,embed_pca_109,embed_pca_110,embed_pca_111,embed_pca_112,embed_pca_113,embed_pca_114,embed_pca_115,embed_pca_116,embed_pca_117,embed_pca_118,embed_pca_119,embed_pca_120,embed_pca_121,embed_pca_122,embed_pca_123,embed_pca_124,embed_pca_125,embed_pca_126,embed_pca_127
1041,-3.9829025,-0.3198434,-0.6927378,-0.56466496,-0.055304013,0.007972413,0.58520114,-1.2780868,0.46423954,-0.19915918,-0.08098921,-0.18293224,0.24262668,0.34241232,-0.63814926,-0.2751762,-0.4475145,-0.22430216,0.11107689,-0.010078831,0.18100168,-0.057608403,0.0131144095,-0.33719513,0.46416274,0.2763696,0.604161,-0.47268757,0.4628438,-0.23920697,0.16971081,-0.13653281,-0.7669442,-0.15453298,-0.3345841,0.37232,-0.603391,-0.30351758,0.46735317,-0.2552682,-0.3646038,-0.28636587,0.3324442,0.08010643,-0.009743618,-0.50008523,0.24404526,-0.59862804,-0.1935078,-0.2770807,-0.32954633,-0.548441,0.14218897,0.00030702958,0.5354281,-0.19246767,-0.023443159,0.1169726,-0.4744218,-0.37314212,0.854931,0.37548968,-0.11041713,0.30870962,-0.112887405,0.12479892,0.72752285,-0.39269882,0.041926485,0.178069,-0.6898839,0.33364183,0.036023133,0.40053585,0.37900698,-0.9345673,-0.63562727,-0.48312163,-0.0517538,-1.4118506,0.65238154,-0.03821454,0.19135284,0.7754544,-0.37050948,-0.349853,-0.3678978,0.2962886,0.76263094,-0.6301883,0.91610104,1.3464144,-0.32883224,0.34424317,-0.4494137,-0.29712775,-0.1298241,0.34976155,0.37949112,0.23747104,-0.45689213,0.16013066,-0.0605633,-0.09666904,0.62702477,-0.39999956,-0.028288793,0.047572777,-1.1626331,0.24889207,-0.4852857,0.40957084,0.0455257,0.14401546,0.17107773,0.17101806,-0.74758273,-0.23017424,-0.20118868,-0.5270307,0.28494132,-0.4099146,-0.62280524,0.12597328,0.08194734,-0.7073339,-0.39327914,-0.08567297
1042,0.42019042,0.43690035,1.0971216,-1.1757959,-0.31122681,-2.5294785,-0.64197826,-0.5239175,0.50321674,-1.5672785,0.71651644,-1.8327454,-0.07919349,0.67641914,-0.48869246,-2.8237522,0.60582227,-0.11973627,0.389043,0.28385806,-1.069115,1.2803679,0.20766504,-0.46971047,0.98546475,-1.611169,0.7244731,0.24762926,2.3740566,0.8965405,-0.12265905,-0.22125883,-3.1674685,0.99075705,-1.240096,0.024380747,-0.049863897,0.2888494,0.40321848,0.31546584,0.600164,-1.9878901,1.2378155,-0.5144265,-1.0416751,-0.50125146,-0.52152634,0.57273537,-0.10905029,-1.581263,0.35197634,-0.486171,-0.031205643,0.4589507,-0.2445677,1.0753223,-0.55780375,-0.6850652,-1.9325294,0.5685367,-0.24287687,-0.67344123,0.5113316,-0.32457972,0.6699673,0.88289046,-1.1337516,0.44314545,-1.737259,-0.023970306,0.76175565,-1.4616493,-0.20125817,0.40119764,1.6383165,-0.18913935,0.9143,0.54287684,-0.32549867,-0.37493548,0.26747498,2.3195767,-0.70706123,0.726378,-0.66875434,-0.13406418,0.099694215,-1.7169145,0.0055143805,2.5599062,1.6861683,-0.84412205,-0.38715124,1.6274191,0.9649519,-0.7908603,-0.76511514,-0.22645262,2.149126,-1.7642223,-0.3440241,1.904379,-0.04141607,-0.32541487,0.6105885,-1.3823545,-0.94365895,-0.5975845,-0.9792854,-0.9248974,-1.2887942,-0.70242363,-0.40898228,-2.4221168,2.3494933,-0.16209371,-0.650862,-0.38395083,1.1857929,-1.0467459,-0.7465007,-2.0168424,-0.75804126,1.2447352,2.2173047,-0.7102148,0.8934624,-1.0509331
1043,0.28254586,-1.1954476,1.0936656,1.804731,0.48788127,0.35997757,-0.4772494,-0.0792313,-0.87500864,0.7261081,-0.42664418,1.510518,0.49452245,-0.9390333,0.78868246,1.2121216,1.245673,0.31111073,-0.1969003,2.4731252,0.8230814,0.28085276,1.2946109,-3.26072,-0.19067827,2.2514124,0.32866645,-0.23313448,-0.14261155,0.34871748,-0.62111527,0.99137896,0.7050348,0.6904181,0.008791628,0.16343261,0.28089657,-0.7247249,0.14337142,0.8376739,0.58204216,-0.46812943,0.38370508,1.4822072,0.11644545,0.4033708,0.50665337,-0.07071508,0.5274859,0.80316645,1.812258,0.19452427,0.05293248,-0.7102885,-0.51902556,1.1968966,-0.7537294,0.84630036,0.8861423,0.051078055,-0.16701898,0.7733035,-0.036828477,-0.8388005,-0.4428015,0.16127667,0.5703171,-0.72025365,2.4401772,0.5396906,0.35994962,-0.077731885,-0.65167505,-1.3085605,-0.14519854,-0.37000042,0.27146628,-1.311056,0.30190602,-0.6054595,-1.0095214,1.0474004,-1.4274467,0.0350184,-1.1976237,0.23952742,-1.0947455,-0.13132991,0.88773,0.64925313,0.55506057,-0.32631603,-0.18012773,0.30090687,-0.72326416,-0.107045256,-0.048781615,0.06626254,0.6593495,0.16879869,-1.0130074,1.032096,0.68325436,0.042262997,-0.4360667,0.4710169,-0.14152582,-0.06790111,0.3352895,0.12623906,-0.19461222,0.56546324,0.26816645,0.30566955,0.12896314,-0.90809953,0.93365425,-0.2412686,0.2161816,-0.20943765,-0.08199966,1.2219355,0.59732485,-1.0541753,-0.31817308,-0.25396776,-0.05414787,-0.028465169
1044,1.0686779,-0.41179624,-0.13861617,-1.8974524,1.6607543,1.3472505,-0.93676704,-0.26493707,0.89995164,-0.64775383,-0.07336689,-0.6960683,-0.23525402,-0.2650246,0.10949967,0.4724779,0.4866576,-0.13161294,-0.16328369,0.0440351,-0.058508877,0.43050626,0.09813434,0.07093125,0.3395519,-0.38172448,0.4792839,0.23053116,0.62261957,-0.06111974,-0.16858879,-0.1274716,-0.8726555,0.048036262,-0.20548005,0.06705924,-0.11545891,0.08549328,-0.074989714,-0.1468225,0.5004022,-0.1116083,-0.06173569,0.50017583,0.41289842,-0.006407654,0.23901483,-0.26006398,0.049091507,0.6377061,0.021722501,0.21679811,0.55005205,-0.32956803,0.09186754,0.21830252,0.34156495,0.7259504,0.20725021,-0.68278503,0.75228494,-0.8355088,-0.971359,-0.70024544,0.055348217,-0.17758515,0.5668121,0.23723066,-0.33170983,0.31590125,-0.01738959,0.3435217,-1.4082488,-0.25428206,-0.113770545,-0.4478632,-0.16519748,-0.9843735,-0.3138598,0.26844656,-0.622534,-0.89472,-0.21376288,-0.2424593,0.8444658,0.8610858,-0.32353345,-0.97757107,0.05811508,-1.155409,0.3730297,-0.19980325,-0.8379775,-0.49687636,-0.6600236,0.066006735,-0.5327307,-0.23289552,-0.2708186,-0.36762422,-0.72441685,-0.6119454,-1.3144999,0.02214972,-0.8653105,0.166577,0.4900769,0.8932264,-0.64423096,-0.15249254,0.3925243,-1.1362022,-0.6923698,-0.118337244,0.26834643,0.48003176,-0.33145145,0.28119817,-0.481673,0.48032805,0.16791214,-0.2551878,-1.0532899,0.5853349,0.6147449,0.27981326,0.8015195,0.99661857
1045,0.1365284,0.77885336,-0.6023785,-0.26052344,0.98548985,-0.13691075,-0.6211857,-0.2410566,-0.14482144,0.83014786,0.11337616,0.19905308,0.3411139,0.08059259,-0.2899397,-0.30294144,-0.3433743,-0.16850168,0.17192966,-0.24448866,-0.47615454,0.37273118,-0.0065816496,-0.29746866,-0.4339619,-0.48347807,-0.19737628,0.22356516,0.643078,-0.42032388,-0.19676685,-0.19220726,-0.89566904,-0.020325296,-0.12024788,0.34664875,-0.20302242,-0.046179663,-0.11468112,0.49721584,-0.3092422,-0.23551795,0.41918844,-0.36935005,-0.12808967,0.23183343,-0.6700659,0.59725666,0.118199855,-0.3175543,0.49527255,-0.5148495,-0.45807946,0.42521477,0.6687888,0.4236133,0.20439301,0.36711466,-0.75362885,-0.10035451,-1.051116,-0.57981,-0.063119404,-1.1452564,0.2061261,0.87934124,0.937589,-0.56801647,0.6059858,-0.117032364,-0.36343232,0.4589373,0.97832364,1.0660498,-0.8182012,-0.036318645,0.1358333,-0.4319461,-0.88151425,-0.04894075,-0.39493757,2.0543842,1.117243,0.116354175,-0.06469802,-0.3527365,-0.20428237,-0.21845356,-0.006614079,0.90471196,-1.2198476,-0.5398853,-0.11152609,-0.79096955,-0.5298574,-0.2894331,-0.81278735,-0.30982977,-0.11978413,-0.23796846,0.28675976,0.11199936,0.76526666,1.0861695,-0.5339072,-0.53885543,-0.002607653,0.6318181,0.5545542,0.3536984,0.22326834,0.37886715,0.004188374,-0.57831997,-0.46639436,0.12473189,0.0015588328,-0.029651219,-0.31590322,-0.35955092,-0.1007556,0.12043489,-0.67305464,-0.22935694,-0.085493125,0.6664543,-0.5687979,-0.047664694
1046,0.617957,0.17172195,1.0083958,-0.4672,0.20033015,0.485552,-0.19023217,-0.14925638,-0.6972468,1.716263,0.6013374,0.741981,0.95379305,-1.3185924,-2.2073643,-3.3388834,-0.6766761,0.9913871,0.92183465,-1.6239347,-0.39661983,-0.37350112,0.31435737,-0.93337184,-0.03824275,0.8957872,-0.1996984,1.2069414,1.2527028,-0.19414197,-0.18498833,-1.3895378,-0.32462138,-0.37365428,0.19000909,0.18753608,0.5163425,-0.0059725386,-0.203409,-1.9781696,-0.33405453,-0.8027348,-0.22094715,0.019291293,-0.9702942,-1.1590815,0.3607298,-0.80718833,-0.23094885,0.19945759,-1.8341333,-0.31951034,1.2756138,0.06951734,-0.21291901,0.24045967,0.8348695,0.22338647,0.50242335,-0.57233983,-0.52507603,-1.3415707,-0.04564764,0.15628627,-1.071239,1.5064355,-1.3684418,-1.5931684,0.76570135,0.26548982,0.041008655,0.34447086,0.2707022,-1.3515269,-0.44929323,0.7903277,-0.8964881,0.118812755,-0.20544903,0.20049657,0.6258943,0.17837313,-0.47326735,0.561768,0.54261446,0.2555656,-0.22953528,0.3079242,-0.41831928,-0.45629334,-0.61063445,-0.74191016,1.3063546,-0.7375075,-0.10045121,0.22504237,0.57877046,0.6020841,-0.18700746,0.24148649,0.26442564,0.68843544,0.06947632,-0.14970724,0.47493458,-0.24288698,-0.6313328,0.28197876,-0.69211775,0.22003464,0.02317645,-0.85593486,-0.5920951,0.4214787,0.2431504,0.13437907,-0.068968646,0.59252626,-0.0602333,-0.8567428,0.07607085,0.5853183,0.2310009,0.23205861,-0.47591516,0.39732295,-0.044021156,0.16510451
1047,0.5199619,-0.13360284,-0.3901811,0.21950926,0.1183006,-0.22454289,0.057962183,1.1076633,1.0852721,1.3985022,0.58544767,-0.09416265,0.9898045,0.64289725,-0.47472328,0.7392203,-0.51642436,-0.66816825,0.20845656,0.7242263,2.6988204,-2.2734854,-0.3605587,-0.02899452,-1.1729721,-0.5017641,1.6924706,-1.7432028,0.15858616,0.48175013,-1.7322041,-0.41275838,0.077319615,-0.6146934,-1.3352474,0.39223543,0.049331788,2.7068944,-0.27342495,-1.0949935,0.9239345,-1.6212796,-0.47105196,2.0668447,1.3812242,1.2890141,-1.7213094,-0.6696329,0.45387754,1.1450738,0.22627746,0.7793446,0.33854675,-0.09668378,1.675605,-0.019081002,0.7279838,0.4271946,0.47898385,0.7721111,1.9401022,-0.034872416,0.43383393,0.03901211,-0.7471638,-2.0766327,0.49250725,-0.11412101,0.14182444,-1.5654773,0.61737794,1.089112,-0.38117167,-0.7233184,-0.11278141,0.3949879,0.12427715,-1.153865,1.4710252,0.630713,-0.4823468,-0.6184141,1.9225416,-1.7092558,-0.41609505,0.39491713,-0.052838024,-1.375844,0.71871144,0.26190364,-0.66836965,-1.0491534,-0.29506075,-1.1643826,-0.47195384,0.4350885,-0.5983965,2.006189,-0.39931607,-0.2354271,-1.1448425,-1.037565,0.47377315,-0.1442483,-1.6492738,2.0777493,2.7597733,0.64338154,1.1384953,2.0426044,-2.360592,-0.40429348,-0.07073274,-0.1690827,-0.6037973,-0.9571994,-1.0613178,0.30815828,0.21419044,1.8783488,1.7905272,-1.6554993,0.723168,-1.6152118,-1.7114066,-0.3932068,-1.0152705,1.6458676
1048,-2.7025506,0.6061924,-0.80180424,-0.25339544,0.017337676,-0.18898958,0.48762047,-1.3611516,0.51308566,-0.18416275,0.28009942,-0.097213075,0.279142,0.3635737,-0.52402854,-0.42528048,-0.39560857,-0.17540942,0.025076063,-0.0782508,-0.078840256,-0.03519229,0.06171989,-0.18915969,0.4874118,0.31014493,0.64932585,-0.56673974,0.6535734,-0.29225373,0.14112613,-0.2596945,-1.1817405,0.075815916,-0.15810956,0.3573978,-0.48660803,-0.5117965,0.6794095,-0.18438831,-0.30550992,-0.5410356,0.31192565,-0.10593606,-0.16423815,-0.70344925,0.2792316,-0.41114643,-0.29540366,-0.07607568,-0.3402247,-0.31315893,-0.10342643,0.368523,0.45453233,-0.7358689,-0.5799709,0.18638928,0.32400668,-0.117127135,0.5473113,0.8531377,0.50250405,0.12400734,-0.59345186,-0.29464716,0.22379726,-0.2801287,0.6908403,0.50887305,-0.30833566,0.09714491,0.22397462,0.9654701,0.6598089,-0.74382854,-0.8618561,-0.36946803,-0.028218586,-1.1013374,0.15957637,-0.09651949,-0.2514953,0.94272256,-0.33144838,-0.2252384,-0.8246899,0.038532984,0.6712064,-0.5183137,0.63835204,1.7279423,0.056856573,0.09396315,-0.41230103,0.33625084,0.3627505,0.26944584,0.1409955,0.08470568,-0.7756488,-0.046497922,0.24022168,0.034701813,0.47250742,-0.4216181,-0.1144707,0.08433665,-0.6674773,0.2935953,0.071301535,0.22122781,-0.24649695,0.015777363,0.1434875,-0.2031285,-0.25283206,0.2473554,0.14601941,-0.3969472,-0.30986944,-0.24009322,-0.10069709,0.05662797,0.5035355,-0.8542221,-0.40670577,-0.6307927
1049,0.15668331,0.11873602,1.5274196,-0.20630865,-0.44609895,0.57293737,-0.28315097,-0.76547825,-0.5120438,-0.33151957,1.0924382,0.0069684437,-0.046882614,0.39570856,0.25064573,0.9372218,0.18041404,-0.29503018,-0.56974113,-0.41866702,0.9267512,-0.57007873,-0.54059047,0.29253578,0.1425273,0.1406587,-0.5144506,-0.44530165,-0.50489664,0.70837456,0.41615796,0.06682783,0.8274354,0.24802746,0.3833074,-0.6508749,-0.16248769,-0.3158578,-0.49151847,-0.51403034,-0.4078203,0.30611584,-0.25206172,0.182089,0.0021565224,0.7998141,0.027902309,-0.28281915,-0.15361829,0.7647114,-0.24992083,0.4443536,-0.94144934,-0.17419985,-0.1342324,0.11459092,-0.6529148,-0.989802,-1.1417685,-0.66772544,-0.8213912,0.7818376,-0.19112493,-0.20693977,-0.74688816,-0.41772977,-0.50361615,-0.22620055,-0.41631064,0.4330688,0.06707957,0.64247656,0.5053858,-0.5336567,-1.2312179,0.062664226,-0.07232761,0.43843162,0.6373164,-0.29726702,0.14356814,-0.3467124,-0.18003178,0.30452782,-0.6563992,0.04113155,0.17201018,0.36425644,-0.25357,0.42727375,0.5842916,-0.63226193,1.1637491,-1.3457087,-0.53541493,0.85790724,-0.17910977,-1.0421904,0.39257118,1.1671734,-0.059177116,-0.1524739,0.08765036,0.4778087,0.21454793,-0.19782455,-0.018065618,0.14053552,0.029675309,0.46238956,0.22073078,-0.016394712,-0.15490778,0.091069065,-0.009900964,0.60836315,-0.16435641,0.23692375,1.3575828,-0.50082415,-0.33434048,-0.18969235,-0.40364295,-0.409017,0.2761062,0.19763967,-0.2806197,-0.45174453
1050,0.20993894,0.25761947,-0.2199498,0.5529505,-1.3602184,-1.4390584,-0.7751119,-1.2380564,-0.13721786,-2.5248618,0.020331366,-1.1472809,-0.28951433,0.86546797,0.3871851,-0.9934477,0.4318459,-0.72161555,-0.7070511,0.39525822,0.23152183,0.2964626,-0.4105382,0.47092202,0.22284093,0.13827153,-0.027601682,0.024706481,-0.37288585,0.39152896,0.7109734,-0.34016892,0.22915514,0.6946335,0.25369594,-0.8952833,0.42399144,0.07941525,0.4846287,-0.15973797,0.31136492,-0.39982158,-0.09944562,-0.24407677,-0.40740845,0.48301247,0.21735977,-0.43240184,-0.05715154,-0.42448804,0.023356486,0.6104346,0.8439807,1.0846844,0.019285355,0.17208786,-0.28540948,-0.21791397,0.22890028,-0.8655371,-0.38022077,-0.96030694,0.18147345,0.13507994,-0.8627877,-0.19786331,-0.22519211,0.32906395,-0.54562277,0.6539833,-0.15410341,-0.85072124,0.43658736,0.24465136,0.3075639,-0.5988954,0.15345702,-0.47732604,0.13611564,-0.8334318,-0.48616815,0.33715528,0.40938565,0.686121,0.6077702,-0.6239463,-0.57303065,-0.50515056,-0.39202195,0.6763581,0.59185517,-0.5819764,1.1895728,0.025165763,0.98598987,0.42180914,-0.3597081,0.43358275,-0.26701602,-0.04149193,-0.5135603,0.9110604,0.67386824,0.220249,0.12578543,0.5127691,-0.53700966,0.52118826,0.26031262,0.24215557,1.3061849,0.10796584,-0.22560082,0.70538986,0.8147784,-0.3499027,0.19784166,-0.4499497,-0.3244315,0.084565334,0.28776783,0.4236107,-0.52171975,-0.16885619,-1.3510685,-0.72952473,-0.7806762,-0.048167117
1051,-0.22175533,0.0024533852,1.2868171,1.751175,-0.7949473,-1.4313998,1.7496283,0.056217555,2.5645459,0.43467167,-0.15306608,-0.18187028,-0.7939351,1.2781104,1.1964515,1.985844,1.4415509,-2.3792171,1.9306918,-0.14374973,1.2229398,1.3456258,-1.033742,-1.8417302,-0.71556145,0.51129,-1.9427454,0.18047169,2.052772,1.3395425,-2.268532,0.89276385,0.6031163,0.70859087,1.4344827,1.0477273,-1.0381274,0.31354588,-0.956567,-0.91601306,-2.5176885,-0.903315,2.384093,0.50829065,-2.9931536,-0.64921933,2.664807,-0.16908124,0.568398,-0.39898196,-2.0980983,-2.1628792,0.56048906,1.4270631,-0.8027674,-0.5239421,0.15015703,0.48865888,-0.22062525,2.0984185,-1.2586935,0.1634664,-0.8447813,-0.81241447,-0.92462415,-0.069209,-0.4931323,1.90038,-1.0985662,1.2303091,-1.8170942,0.39028117,0.1989123,0.29181844,-0.086592086,0.7008728,1.5070688,-2.3174033,2.233872,0.545844,-0.6447588,-1.3209476,-0.5427176,0.19344583,-2.10397,-2.0865638,-0.2305609,-0.12266969,-0.49944013,0.38336834,-0.22269599,-0.24727543,-0.009397762,1.4159075,-0.9002938,-1.1844596,0.090165615,-2.8139224,1.8800566,0.7097452,1.4886215,-1.686037,-1.7308589,-1.858233,-0.82615185,0.3846172,1.1191813,-0.7096884,0.94253427,0.70900214,-0.34927955,1.5783315,-0.021707162,0.87069,-1.2608451,0.012516696,-0.16468526,0.73643154,-0.094966576,1.4027324,0.4364276,0.40101886,0.48288718,0.83874124,1.4165086,-1.9024153,-3.0094252,1.024542
1053,0.61694163,-0.1684303,-1.0442294,-0.3137821,-1.145815,1.0837542,0.026138794,-0.11704383,-1.0407501,-0.33566675,0.26639497,-0.029342595,-0.05986993,0.33846045,0.14834686,0.3519858,-0.044507302,-0.17426112,0.14416602,-0.39966816,0.32850105,0.056944564,-0.15401359,-0.3211886,0.14909795,-0.12849563,0.0096735675,0.18325819,-0.11343621,-0.34421808,-0.15879574,-0.08313394,0.2993756,0.013918512,-0.030223334,0.14778288,0.031191599,0.10407772,-0.2250706,-0.015375932,0.060911365,-0.256742,0.03659163,-0.22710204,-0.11912591,-0.30355382,-0.24148777,0.01114079,-0.20497495,0.42970443,-0.6805322,0.08379707,-0.5900908,0.23600465,0.39849958,0.28771517,-0.27232283,-0.108426265,0.4651179,-0.48709196,0.32026532,0.98441553,-0.21894203,-0.121557824,0.13651462,0.32448968,-0.20174733,-0.013425991,0.22517249,0.21212979,0.2013777,-0.62220484,0.6582048,0.23576002,-0.43441272,0.44277754,-0.41130072,-0.03666491,-0.26196465,-0.2719655,0.27731776,0.27085263,0.22871919,0.5157863,0.22387362,-0.6316541,-0.2313558,0.37825912,-0.559759,-0.060684513,-0.48948395,-1.4798269,0.0898029,-0.16765162,-0.8705008,-0.40393353,-0.20389964,1.1179945,-0.8158248,-0.42493802,1.4297155,0.13971692,0.4130016,-0.39121553,-0.57694745,-0.50158423,0.5332956,-0.5748001,0.04561704,0.044886805,-0.25387475,0.28277034,0.34111968,-0.5739048,-0.21610329,0.19996437,-0.061846714,-0.10431656,0.40109053,-0.6283718,0.34033525,-0.10276896,-0.8955872,-0.46409148,0.2990154,0.057128526,-0.23005614,0.5353179
1054,0.41697085,-0.48057973,-1.1694632,0.6320672,2.4317744,-2.2547083,-0.5016648,0.20214531,-2.5882506,1.586978,0.034550358,1.4637297,0.015299811,-0.5899631,-0.2856136,-0.11647199,-0.32394668,-0.1879404,-0.29318327,-0.48456696,0.08703874,-1.0107857,-0.61522347,-0.5984138,-1.0837822,0.055455305,-1.1937581,-0.5878052,-0.97089887,0.29308036,0.4273421,0.5982118,1.5724269,0.6148928,0.102712736,-0.18793784,-0.09389317,-0.4184039,0.9243163,-0.86728793,-0.13232073,-0.80596155,1.3752522,-1.3093276,-1.1793666,-0.12679282,0.018632075,0.556873,-0.22516583,-0.18852247,0.20149809,0.39343402,-1.2733608,-0.502334,-0.50621206,-0.8941905,-1.4224079,-1.8725631,-2.5015402,-0.068564534,-1.956784,0.4937327,1.7065424,1.6459045,0.23034121,0.009388418,0.064687826,-0.051031508,-0.616426,1.644792,0.10641088,0.48895964,-0.8359925,-1.4337957,0.2716714,-1.5537353,-0.49583745,-0.49874455,-0.048987005,1.2960786,-0.3733921,0.5538008,0.04358198,0.89758444,0.36773843,-0.06235333,-0.27331662,-1.7722297,0.10466894,-0.036536764,0.7414843,0.93019915,-1.3691974,0.6019445,-0.84116447,-1.210126,1.471732,1.1502473,1.4696083,0.86163265,-1.5402043,-0.99833703,-1.2280536,-0.8516262,1.7465538,0.5914268,-0.46937874,-0.35910112,0.5647965,-0.046719942,-0.13150655,0.79647565,-0.8209887,1.5519211,-0.13161594,0.09213159,0.26111448,0.2561627,2.4549499,0.13939391,-0.4603568,0.97834736,1.304418,0.4693889,0.61673594,-0.7410279,0.8180498,0.5901811
1055,0.2602662,0.41963714,-0.14249049,0.41845024,-0.50212336,0.8853683,-0.87827295,-0.108392574,0.82403237,0.64435214,0.25924933,0.23352946,1.2869089,0.37531298,0.23950349,0.51348156,-1.125849,-1.4097742,-0.07857397,1.126743,0.1967918,-2.2771173,-0.7912181,-0.41447118,-1.1574053,0.48114595,-0.15930508,-0.6836913,0.7373408,0.5619594,-0.74764615,0.36211127,-0.0032602034,-0.04764408,-0.55123585,0.044070814,0.8653272,-0.40030715,0.61711687,0.15153372,0.43862358,0.7352478,1.0308896,0.3304128,0.29665947,0.31371772,-0.56141675,0.6405829,0.25430724,-0.021838984,0.66238153,0.46677503,-0.5845484,-3.0208106,0.081813924,-0.2147187,1.1493951,-0.9054618,1.6290576,0.94001,-0.55696225,-0.6565454,0.9244556,0.571545,0.061273668,-0.6722243,-0.4477241,1.0319034,0.37996972,-0.0064670728,-0.040012524,1.6807902,0.57348484,-0.7564306,-0.97984064,1.5094398,0.23947562,0.7198721,0.6992307,-1.2191263,-0.7115659,0.64126307,0.90004015,0.41892657,0.30478996,0.38134146,0.9826511,1.0763313,0.5619596,-1.1515781,1.5332453,-0.9623973,-1.0331765,0.6080634,-0.22336304,-1.4132591,1.80575,0.45576024,0.3424898,-1.0486019,0.034192897,-0.8353903,0.92930067,0.6989048,-0.49253014,0.3706653,-0.06980275,-1.7099158,-1.1257073,-0.53252333,0.3588322,-0.41147745,-1.0553287,0.323751,-0.26506913,0.47632933,0.3771967,-0.6527991,0.41203818,-0.04616299,-0.19155285,-0.6743215,-0.5440892,1.1303504,-0.08389509,-0.28795192,-0.37282932,-0.66275823
1056,0.6185779,-1.5391474,-0.8646342,-0.78159434,-1.7946304,-1.404771,1.3654149,0.011338127,1.5090289,-2.9094348,1.1529661,0.4113059,1.8278954,-0.58571595,1.7444018,-0.96859926,-0.6424239,-0.4591435,1.215928,-0.9961621,0.07024633,-0.41326687,-0.82112163,0.661535,1.6003507,0.75158966,-0.7113158,1.2611322,-0.4272397,-0.101757474,0.6153362,-0.32542986,-0.27983,0.61747324,-0.91768456,1.6893672,-0.6525139,0.014898245,0.74872094,-0.010394936,-1.4464102,-0.15708919,-1.1846876,-0.8189692,1.1181201,0.82857925,-1.885306,0.36614963,1.2791784,-2.2330475,-0.056313843,-0.81521946,1.0652423,-0.4684179,-1.9889431,2.5103292,-1.950558,-1.7534482,-0.7081567,-3.124837,-1.1139445,-0.77289414,2.2973049,-0.6895722,0.97037405,-0.75846183,-0.7271616,0.45556208,-0.4228072,-1.1353986,-0.77796143,-1.2878094,0.6691208,-0.13423976,-0.28888065,1.7013658,-3.1980557,-1.5121652,1.8155841,-1.3661218,1.1512338,0.8979989,0.26105288,2.8285189,0.62086684,1.678883,-1.3020693,0.9332493,-0.13222012,2.0580044,2.2657795,-1.0951122,-1.2224884,0.9070995,1.5089214,3.7651482,-3.9940495,-0.40055695,2.553374,-2.9731536,-1.6814996,-0.43492827,-1.2031025,-0.01633741,-2.1769896,-0.63309604,-0.3882803,-0.90640885,-0.36132735,-0.4017507,-3.206537,-3.4567192,0.34188437,0.5488056,1.942214,-2.0152862,0.4092496,0.69748324,3.2626646,-2.622583,-1.0859485,0.7893753,0.8642025,1.2878232,0.59258014,-1.5487906,0.051218577,-0.9218057
